,Unnamed: 0,ID,CNAE,CNAE_DESCRIPCION,IMPORT_EXPORT,TAM_EMPRESA,Estado,ACC_EXTRAN,ACC_EMPRESA,NUMACCIONISTAS,INFO_ADMIN,ACT_MEDIOS,CARGOS_ADMIN,MUJERES_CONSEJO,frmJuridica,codPostal,AÑO CONCESION,IMPORTE NOMINAL,ORGANISMO,ROA_1,LIQ_1,END_1,EMP_1,A-I-INM_INT_1,A-II-INM_MAT_1,A-III-INV_INM_1,A-IV-INV_GRU_1,A-V-INV_FLP_1,A-VI-IMP_DIF_1,A-VII-DEU_COM_1,B-II-EXISTENCIAS_1,B-III-DEU_COM_1,B-IV-DEU_COM_1,B-V-INV_FCP_1,B-VI-PER_CP_1,B-VII-EFECTIVO_1,A-PN-1_FP_1,A-PN-2_AJ_1,A-PN-3_SUBV_1,B-I-PROV_LP_1,B-II-DEU_LP_1,B-III-DEU_GRU_LP_1,B-IV-PAS_IMP_DIF_1,B-V-PER_LP_1,B-VI-ACREE_COM_LP_1,B-VII-DEU_ESP_LP_1,C-I-PAS_VINACTNCVENTA_1,C-II-PROV_CP_1,C-III-DEU_CP_1,C-IV-DEU_GRU_CP_1,C-V-ACREE_COM_CP_1,C-VI-PER_CP_1,C-VII-DEU_ESP_CP_1,VENTAS_FINAL,A-1-VENTAS_3,A-1-VENTAS_2,A-1-VENTAS_1,A-4-APROVISIONA_1,A-5-OTROSINGRESOS_1,A-6-GASTOSPERSONAL_1,A-7-OTROSGASTOS_1,A-8-AMORT_INM_1,A-13-OTROSRESULT_1,A-14-ING_FIN_1,A-15-GAS_FIN_1,A-17-DIF_CAMBIO_1,A-20-IMPUESTOS_1,ROA_23_diff,ROA_12_diff,LIQ_23_diff,LIQ_12_diff,END_23_diff,END_12_diff,EMP_23_diff,EMP_12_diff,A-I-INM_INT_23_diff,A-I-INM_INT_12_diff,A-II-INM_MAT_23_diff,A-II-INM_MAT_12_diff,A-III-INV_INM_23_diff,A-III-INV_INM_12_diff,A-IV-INV_GRU_23_diff,A-IV-INV_GRU_12_diff,A-V-INV_FLP_23_diff,A-V-INV_FLP_12_diff,A-VI-IMP_DIF_23_diff,A-VI-IMP_DIF_12_diff,A-VII-DEU_COM_23_diff,A-VII-DEU_COM_12_diff,B-II-EXISTENCIAS_23_diff,B-II-EXISTENCIAS_12_diff,B-III-DEU_COM_23_diff,B-III-DEU_COM_12_diff,B-IV-DEU_COM_23_diff,B-IV-DEU_COM_12_diff,B-V-INV_FCP_23_diff,B-V-INV_FCP_12_diff,B-VI-PER_CP_23_diff,B-VI-PER_CP_12_diff,B-VII-EFECTIVO_23_diff,B-VII-EFECTIVO_12_diff,A-PN-1_FP_12_diff,A-PN-1_FP_23_diff,A-PN-2_AJ_12_diff,A-PN-2_AJ_23_diff,A-PN-3_SUBV_12_diff,A-PN-3_SUBV_23_diff,B-I-PROV_LP_12_diff,B-I-PROV_LP_23_diff,B-II-DEU_LP_12_diff,B-II-DEU_LP_23_diff,B-III-DEU_GRU_LP_12_diff,B-III-DEU_GRU_LP_23_diff,B-IV-PAS_IMP_DIF_12_diff,B-IV-PAS_IMP_DIF_23_diff,B-V-PER_LP_12_diff,B-V-PER_LP_23_diff,B-VI-ACREE_COM_LP_12_diff,B-VI-ACREE_COM_LP_23_diff,B-VII-DEU_ESP_LP_12_diff,B-VII-DEU_ESP_LP_23_diff,C-I-PAS_VINACTNCVENTA_12_diff,C-I-PAS_VINACTNCVENTA_23_diff,C-II-PROV_CP_12_diff,C-II-PROV_CP_23_diff,C-III-DEU_CP_12_diff,C-III-DEU_CP_23_diff,C-IV-DEU_GRU_CP_12_diff,C-IV-DEU_GRU_CP_23_diff,C-V-ACREE_COM_CP_12_diff,C-V-ACREE_COM_CP_23_diff,C-VI-PER_CP_12_diff,C-VI-PER_CP_23_diff,C-VII-DEU_ESP_CP_12_diff,C-VII-DEU_ESP_CP_23_diff,A-1-VENTAS_23_diff,A-1-VENTAS_12_diff,A-4-APROVISIONA_23_diff,A-4-APROVISIONA_12_diff,A-5-OTROSINGRESOS_23_diff,A-5-OTROSINGRESOS_12_diff,A-6-GASTOSPERSONAL_23_diff,A-6-GASTOSPERSONAL_12_diff,A-7-OTROSGASTOS_23_diff,A-7-OTROSGASTOS_12_diff,A-8-AMORT_INM_23_diff,A-8-AMORT_INM_12_diff,A-13-OTROSRESULT_23_diff,A-13-OTROSRESULT_12_diff,A-14-ING_FIN_23_diff,A-14-ING_FIN_12_diff,A-15-GAS_FIN_23_diff,A-15-GAS_FIN_12_diff,A-17-DIF_CAMBIO_23_diff,A-17-DIF_CAMBIO_12_diff,A-20-IMPUESTOS_23_diff,A-20-IMPUESTOS_12_diff,Subvencion,ALTO_CRECIMIENTO_CALCU,GACELA_CALCU,MODELO_CALCU,Inicio Actividad,ULT_ACTOMERCANTIL_Y
1380,1380,113084,6202,Actividades de consultoría informática,Nada,Microempresa,Viva,0.0,1.0,1.0,SI,Activa en Redes,5.0,SI,B,20014.0,2018.0,75000.0,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",12.0,455.63,0.0,5.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,21.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,43.0,0.0,10.0,-17.0,13.0,-20.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6279365079365079,-2.3125,1.6468858452327335,-0.1715426991198998,0.8020899303356555,0.0,0.75,-0.1999999999999999,1.3405797101449275,3.928571428571429,1.2000000000000002,4.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.0,0.34375,0.0,0.0,0.0,0.0,0.0,3.8571428571428568,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.2400000000000002,2.571428571428572,1.8448275862068964,-0.1393939393939394,0.0,0.0,0.0,3.814814814814815,0.0,0.0,0.0,3.3888888888888893,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.375,1.0,0.0,0.0,0.0,0.0,inf,-1.0,-0.5833333333333333,0.411764705882353,4.75,-0.0769230769230768,0.34375,3.8,2.9019607843137254,7.5,1.0,-inf,0.0,0.0,0.0,0.0,1.0,-inf,0.0,0.0,-0.65625,inf,1.0,0.0,0.0,1.0,2017.0,2021.0
1381,1381,113093,6201,Actividades de programación informática,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,Activa en Medios,2.0,NO,B,20014.0,2019.0,250000.0,"MINISTERIO DE CIENCIA, INNOVACION Y UNIVERSIDADES - ENTIDAD PUBLICA EMPRESARIAL CENTRO PARA EL DESARROLLO TECNOLOGICO INDUSTRIAL (CDTI)",15.84,136.48,0.03,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,67.0,88.0,75.0,20.0,-4.0,5.0,-8.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7371882707591121,1.3036616161616164,0.1174382776239324,0.8785902696365768,0.0,0.0,0.0,1.0,0.2878787878787878,3.7142857142857135,-0.75,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7560975609756098,3.1,10.428571428571429,0.2250000000000001,0.0,0.0,2.2,-0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,-0.5,0.0,0.0,0.0,0.0,0.1733333333333333,2.75,-0.9375,3.0,-0.4615384615384615,4.2,0.2916666666666667,8.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.375,inf,1.0,0.0,0.0,1.0,2017.0,2021.0
1382,1382,113122,2829,Fabricación de otra maquinaria de uso general n.c.o.p.,Nada,Pequeña,Viva,0.0,1.0,1.0,SI,NO,1.0,NO,B,20100.0,2019.0,125375.0,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",-5.74,28471.27,0.01,1.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,237.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,45.0,0.0,0.0,0.0,-25.0,-2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.239263803680982,-0.7160278745644599,-0.8074597807152373,-0.9965723341459654,0.2933356353591159,5791.0,3.0,0.0,0.0,0.0,0.6935246504782928,12.93846153846154,0.0,0.0,0.0,0.0,0.0,0.0,4.4423076923076925,0.0,0.0,0.0,0.0,0.0,-0.924892703862661,8.708333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.7857142857142857,-0.4683544303797469,1.490605427974948,-0.0628667225481978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1118051217988758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,-0.7184873949579832,0.0,0.0,0.0,0.0,-1.0,inf,0.0,0.0,inf,0.0,1.7454545454545456,1.2000000000000002,0.3333333333333332,21.5,-inf,0.0,0.0,0.0,inf,0.0,4.375,-inf,0.0,0.0,2.012987012987013,11.833333333333334,1.0,0.0,0.0,0.0,2017.0,2020.0
1383,1383,113139,2849,Fabricación de otras máquinas herramienta,Nada,Microempresa,Viva,0.0,0.0,1.0,SI,NO,1.0,NO,B,20120.0,2020.0,24000.0,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",42.74,120.92,5.59,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,34.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,44.0,0.0,0.0,,330.0,423.0,135.0,-59.0,0.0,-19.0,-31.0,0.0,0.0,0.0,-12.0,0.0,-3.0,-0.2522883295194508,-0.5910154422087037,0.2627412172191983,0.0028117763810784,4.882113821138212,-0.5599284436493739,0.0,0.0,0.0,0.0,-0.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,23.0,0.9350649350649352,2.208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.7419354838709677,-0.088235294117647,1.1875,0.6571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4090909090909092,0.3396226415094339,0.0,0.0,0.0,0.0,-0.2198581560283687,2.1333333333333333,-0.2535211267605634,2.610169491525424,inf,0.0,0.0370370370370369,1.8421052631578947,-0.3206106870229007,3.225806451612903,0.0,-inf,0.0,0.0,0.0,0.0,-inf,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018.0,2018.0
1384,1384,113141,2042,Fabricación de perfumes y cosméticos,Nada,Microempresa,Viva,0.0,1.0,1.0,SI,NO,1.0,NO,B,20014.0,2020.0,250000.0,MINISTERIO DE CIENCIA E INNOVACION - ENTIDAD PUBLICA EMPRESARIAL CENTRO PARA EL DESARROLLO TECNOLOGICO INDUSTRIAL (CDTI),-35.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0060176991150443,-0.2048972699127498,-0.2263121411940351,0.0,99.18181818181816,0.0,0.0,0.0,2.877551020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142857142857143,inf,0.0,0.0,0.0,0.0,12.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.035714285714286,13.0,39.5,3.7901234567901234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,inf,-inf,0.0,0.0,0.0,0.2321428571428572,-inf,4.642857142857143,27.0,0.0,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.833333333333333,inf,1.0,0.0,0.0,0.0,2018.0,2020.0
1385,1385,113155,7211,Investigación y desarrollo experimental en biotecnología,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,NO,1.0,SI,B,20009.0,2019.0,223441.0,"MINISTERIO DE CIENCIA, INNOVACION Y UNIVERSIDADES - ENTIDAD PUBLICA EMPRESARIAL CENTRO PARA EL DESARROLLO TECNOLOGICO INDUSTRIAL (CDTI)",-213.79,2535.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0020308692120228,-0.8848402638102811,1.373839796567069,-0.7518868742951331,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1375000000000002,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,32.0,94.0,0.5263157894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9504950495049505,inf,1.473684210526316,-inf,-0.3090909090909091,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018.0,2021.0
1386,1386,113155,7211,Investigación y desarrollo experimental en biotecnología,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,NO,1.0,SI,B,20009.0,2020.0,83790.0,"MINISTERIO DE CIENCIA, INNOVACION Y UNIVERSIDADES - AGENCIA ESTATAL DE INVESTIGACION",-213.79,2535.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0020308692120228,-0.8848402638102811,1.373839796567069,-0.7518868742951331,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1375000000000002,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,32.0,94.0,0.5263157894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9504950495049505,inf,1.473684210526316,-inf,-0.3090909090909091,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018.0,2021.0
1387,1387,113155,7211,Investigación y desarrollo experimental en biotecnología,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,NO,1.0,SI,B,20009.0,2019.0,76440.0,"MINISTERIO DE CIENCIA, INNOVACION Y UNIVERSIDADES - AGENCIA ESTATAL DE INVESTIGACION",-213.79,2535.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0020308692120228,-0.8848402638102811,1.373839796567069,-0.7518868742951331,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1375000000000002,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,32.0,94.0,0.5263157894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9504950495049505,inf,1.473684210526316,-inf,-0.3090909090909091,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018.0,2021.0
1388,1388,113156,2651,"Fabricación de instrumentos y aparatos de medida, verificación y navegación",Nada,Mediana,Viva,0.0,2.0,2.0,SI,Activa en Medios,4.0,NO,B,20018.0,2019.0,20000.0,GALICIA - AGENCIA GALLEGA DE INNOVACION,-1.26,187.13,8.06,3.0,637.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,219.0,30.0,-37.0,52.0,-139.0,-53.0,-35.0,5.0,0.0,0.0,0.0,0.0,0.0,3.9761904761904754,0.0,0.3372521776305244,0.0,1.4106699751861038,0.0,0.3333333333333332,0.0,0.1130298273155416,0.0,-0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0725806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,2.972972972972973,0.0,2.6538461538461537,0.0,0.5899280575539569,0.0,2.5849056603773586,0.0,2.085714285714286,0.0,-1.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018.0,2020.0
1389,1389,113159,6201,Actividades de programación informática,Nada,Microempresa,Viva,0.0,0.0,1.0,SI,NO,1.0,NO,B,20014.0,2019.0,250000.0,"MINISTERIO DE CIENCIA, INNOVACION Y UNIVERSIDADES - ENTIDAD PUBLICA EMPRESARIAL CENTRO PARA EL DESARROLLO TECNOLOGICO INDUSTRIAL (CDTI)",9.86,520.23,37.38,1.0,128.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,58.0,0.0,17.0,-76.0,-57.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,-0.7322515212981744,0.0,0.8598888952963113,0.0,-0.2699304440877476,0.0,3.0,0.0,1.828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3103448275862068,0.0,0.0,0.0,2.176470588235294,0.0,0.9605263157894736,0.0,1.3859649122807016,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-0.5,1.0,0.0,0.0,0.0,2018.0,2020.0
1390,1390,113159,6201,Actividades de programación informática,Nada,Microempresa,Viva,0.0,0.0,1.0,SI,NO,1.0,NO,B,20014.0,2019.0,112500.0,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",9.86,520.23,37.38,1.0,128.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.0,58.0,0.0,17.0,-76.0,-57.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,-0.7322515212981744,0.0,0.8598888952963113,0.0,-0.2699304440877476,0.0,3.0,0.0,1.828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3103448275862068,0.0,0.0,0.0,2.176470588235294,0.0,0.9605263157894736,0.0,1.3859649122807016,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-0.5,1.0,0.0,0.0,0.0,2018.0,2020.0
1391,1391,113162,2630,Fabricación de equipos de telecomunicaciones,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,NO,1.0,NO,B,20014.0,2019.0,250000.0,"MINISTERIO DE CIENCIA, INNOVACION Y UNIVERSIDADES - ENTIDAD PUBLICA EMPRESARIAL CENTRO PARA EL DESARROLLO TECNOLOGICO INDUSTRIAL (CDTI)",-3.14,573.16,78.21,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,282.0,0.0,0.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,-32.0,68.0,-11.0,-36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5636942675159236,0.0,-0.3314083327517622,0.0,-0.8227848101265822,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-0.1241134751773049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0625,0.0,1.1176470588235294,0.0,5.727272727272728,0.0,0.3055555555555556,0.0,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,2018.0,2021.0
1392,1392,113187,7211,Investigación y desarrollo experimental en biotecnología,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,Activa en Medios,2.0,NO,B,20009.0,2020.0,250000.0,MINISTERIO DE CIENCIA E INNOVACION - ENTIDAD PUBLICA EMPRESARIAL CENTRO PARA EL DESARROLLO TECNOLOGICO INDUSTRIAL (CDTI),-1.89,1107.2,29.63,1.0,45.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,11.0,-13.0,-44.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.455026455026455,0.0,-0.4417178468208093,0.0,-0.1204859939250759,0.0,0.0,0.0,5.555555555555555,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.775510204081633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1818181818181817,0.0,7.461538461538462,0.0,3.340909090909091,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019.0,2020.0
1393,1393,113187,7211,Investigación y desarrollo experimental en biotecnología,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,Activa en Medios,2.0,NO,B,20009.0,2020.0,100197.3,"MINISTERIO DE CIENCIA, INNOVACION Y UNIVERSIDADES - AGENCIA ESTATAL DE INVESTIGACION",-1.89,1107.2,29.63,1.0,45.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,11.0,-13.0,-44.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.455026455026455,0.0,-0.4417178468208093,0.0,-0.1204859939250759,0.0,0.0,0.0,5.555555555555555,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.775510204081633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1818181818181817,0.0,7.461538461538462,0.0,3.340909090909091,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019.0,2020.0
